profile_pic,username_digit_ratio,description_length,private,posts_count,followers_count,follows_count,fake,source_dataset,log_followers,log_follows,log_posts,followers_per_post,follows_to_followers,engagement_ratio,social_reach,has_no_posts,has_many_follows,has_many_followers,follow_activity_score
1,0.4,0,1,0,27,354,1,instafake,3.332204510175204,5.872117789475416,0.0,27.0,12.642857142857142,0.0,0.07068062827225131,1,0,0,2
1,0.0,12,0,1,11,1008,1,instafake,2.4849066497880004,6.9167150203536085,0.6931471805599453,5.5,84.0,0.000980392156862745,0.010784313725490196,0,0,0,1
1,0.0,29,1,9,964,861,0,instafake,6.872128101338986,6.759255270663693,2.302585092994046,96.4,0.8922279792746114,0.004928806133625411,0.5279299014238773,0,0,1,0
1,0.2222222222222222,0,0,6,223,1735,1,instafake,5.4116460518550396,7.459338895220296,1.9459101490553132,31.857142857142858,7.745535714285714,0.0030627871362940277,0.1138335885655947,0,1,0,2
1,0.0,22,1,29,420,1097,0,instafake,6.042632833682381,7.001245622069476,3.4011973816621555,14.0,2.6057007125890737,0.019104084321475624,0.2766798418972332,0,0,0,1
1,0.1176470588235294,118,0,9,521,2397,0,instafake,6.257667587882639,7.7823903355874595,2.302585092994046,52.1,4.591954022988506,0.003083247687564234,0.17848578280232957,0,1,0,2
1,0.56,20,0,34,309,250,1,ifsg,5.736572297479192,5.5254529391317835,3.5553480614894135,8.82857142857143,0.8064516129032258,0.060714285714285714,0.5517857142857143,0,0,0,0
1,0.0,0,0,17,547,790,0,instafake,6.306275286948016,6.673297967767654,2.8903717578961645,30.38888888888889,1.4416058394160585,0.012705530642750373,0.40881913303437967,0,0,0,1
1,0.0,132,1,9,213,254,0,ifsg,5.365976015021851,5.541263545158426,2.302585092994046,21.3,1.1869158878504673,0.019230769230769232,0.4551282051282051,0,0,0,1
0,0.1666666666666666,0,1,0,1,1807,1,instafake,0.6931471805599453,7.4999765409521215,0.0,1.0,903.5,0.0,0.000552791597567717,1,1,0,3
1,0.0,124,0,118,969,944,0,instafake,6.877296071497429,6.851184927493743,4.77912349311153,8.142857142857142,0.9731958762886598,0.06165099268547544,0.5062695924764891,0,0,1,0
1,0.0,1,1,12,70,67,0,ifsg,4.2626798770413155,4.219507705176107,2.5649493574615367,5.384615384615385,0.9436619718309859,0.08695652173913043,0.5072463768115942,0,0,0,0
1,0.0,46,0,254,50374,900,0,ifsg,10.827250299248984,6.803505257608338,5.541263545158426,197.54509803921567,0.017866004962779156,0.004953681131155534,0.9824280838615309,0,0,1,0
1,0.1538461538461538,20,1,95,427,981,0,instafake,6.059123195581797,6.889591308354466,4.564348191467836,4.447916666666667,2.292056074766355,0.06742370475514549,0.3030518097941803,0,0,0,1
1,0.0,20,0,0,66,61,0,instafake,4.204692619390966,4.127134385045092,0.0,66.0,0.9104477611940298,0.0,0.515625,1,0,0,1
1,0.0,0,1,98,1562,1213,0,instafake,7.354362330421477,7.101675971619444,4.59511985013459,15.777777777777779,0.7760716570697377,0.035302593659942365,0.5626801152737753,0,0,1,0
1,0.0,43,1,6,420,417,0,instafake,6.042632833682381,6.035481432524756,1.9459101490553132,60.0,0.9904988123515439,0.007159904534606206,0.5011933174224343,0,0,0,0
1,0.0,0,1,15,115,143,0,instafake,4.7535901911063645,4.969813299576001,2.772588722239781,7.1875,1.2327586206896552,0.05791505791505792,0.444015444015444,0,0,0,1
1,0.0,0,0,1,404,461,0,instafake,6.003887067106539,6.135564891081739,0.6931471805599453,202.0,1.1382716049382715,0.0011547344110854503,0.4665127020785219,0,0,0,1
1,0.0,57,0,7,47,61,0,instafake,3.871201010907891,4.127134385045092,2.0794415416798357,5.875,1.2708333333333333,0.06422018348623854,0.43119266055045874,0,0,0,1
1,0.0,43,1,25,275,602,0,instafake,5.62040086571715,6.401917196727186,3.258096538021482,10.576923076923077,2.181159420289855,0.02847380410022779,0.3132118451025057,0,0,0,1
1,0.0,0,0,1,183,155,0,instafake,5.214935757608986,5.049856007249537,0.6931471805599453,91.5,0.842391304347826,0.0029498525073746312,0.5398230088495575,0,0,0,0
1,0.0,1,1,7,172,187,0,instafake,5.153291594497779,5.236441962829949,2.0794415416798357,21.5,1.0809248554913296,0.019444444444444445,0.4777777777777778,0,0,0,1
1,0.0,0,1,19,136,365,0,instafake,4.919980925828125,5.902633333401366,2.995732273553991,6.8,2.664233576642336,0.037848605577689244,0.27091633466135456,0,0,0,1
1,0.0,122,1,49,535,368,0,instafake,6.284134161070802,5.910796644040527,3.912023005428146,10.7,0.6865671641791045,0.05420353982300885,0.5918141592920354,0,0,0,0
1,0.0,0,1,571,765,424,0,ifsg,6.641182169740591,6.052089168924417,6.349138991379798,1.3374125874125875,0.5535248041775457,0.47983193277310926,0.6428571428571429,0,0,0,0
1,0.0,0,1,40,83,252,0,instafake,4.430816798843313,5.53338948872752,3.713572066704308,2.024390243902439,3.0,0.11904761904761904,0.24702380952380953,0,0,0,1
1,0.0,56,1,33,339,476,0,instafake,5.8289456176102075,6.1675164908883415,3.5263605246161616,9.970588235294118,1.4,0.04044117647058824,0.41544117647058826,0,0,0,1
1,0.0,44,1,19,735,665,0,instafake,6.601230118728877,6.501289670540389,2.995732273553991,36.75,0.9035326086956522,0.013561741613133477,0.5246252676659529,0,0,0,0
1,0.0,61,1,1,339,378,0,instafake,5.8289456176102075,5.937536205082426,0.6931471805599453,169.5,1.111764705882353,0.001392757660167131,0.47214484679665736,0,0,0,1
1,0.0,0,1,475,461,700,0,instafake,6.135564891081739,6.55250788703459,6.16541785423142,0.9684873949579832,1.5151515151515151,0.4087779690189329,0.39672977624784855,0,0,0,1
1,0.0,7,1,0,185,486,0,instafake,5.225746673713202,6.18826412308259,0.0,185.0,2.6129032258064515,0.0,0.27529761904761907,1,0,0,2
1,0.0,0,1,114,324,323,0,instafake,5.783825182329737,5.780743515792329,4.74493212836325,2.8173913043478263,0.9938461538461538,0.17592592592592593,0.5,0,0,0,0
0,0.2777777777777778,0,0,0,29,5105,1,instafake,3.4011973816621555,8.53817159780143,0.0,29.0,170.16666666666666,0.0,0.005647517039922103,1,1,0,3
1,0.6666666666666666,0,1,3,1127,3758,1,instafake,7.028201432058005,8.231908243564177,1.3862943611198906,281.75,3.3315602836879434,0.0006139991813344249,0.23065902578796563,0,1,1,2
1,0.5,0,1,0,189,276,0,ifsg,5.247024072160486,5.6240175061873385,0.0,189.0,1.4526315789473685,0.0,0.4055793991416309,1,0,0,2
0,0.33,0,0,0,82,6,1,ifsg,4.418840607796598,1.9459101490553132,0.0,82.0,0.07228915662650602,0.0,0.9213483146067416,1,0,0,1
0,0.33,20,0,2,53,303,1,ifsg,3.9889840465642745,5.717027701406222,1.0986122886681098,17.666666666666668,5.611111111111111,0.0056022408963585435,0.1484593837535014,0,0,0,1
1,0.0,48,1,58,626,679,0,instafake,6.440946540632921,6.522092798170152,4.07753744390572,10.610169491525424,1.0829346092503986,0.0444104134762634,0.4793261868300153,0,0,0,1
0,0.38,0,0,1,120,181,1,ifsg,4.795790545596741,5.204006687076795,0.6931471805599453,60.0,1.4958677685950412,0.0033112582781456954,0.3973509933774834,0,0,0,1
1,0.33,0,0,81,75,55,1,ifsg,4.330733340286331,4.02535169073515,4.406719247264253,0.9146341463414634,0.7236842105263158,0.6183206106870229,0.5725190839694656,0,0,0,0
1,0.0,54,1,70,399,826,0,instafake,5.991464547107982,6.717804695023691,4.2626798770413155,5.619718309859155,2.065,0.057096247960848286,0.3254486133768352,0,0,0,1
1,0.1428571428571428,25,0,6,1705,578,0,instafake,7.441906728051625,6.361302477572996,1.9459101490553132,243.57142857142858,0.3388042203985932,0.002626970227670753,0.7464973730297724,0,0,1,0
1,0.0,14,1,31,632,664,0,instafake,6.450470422144176,6.499787040655854,3.4657359027997265,19.75,1.0489731437598737,0.023901310717039322,0.48727833461835,0,0,0,1
0,0.58,0,0,0,49,22,1,ifsg,3.912023005428146,3.1354942159291497,0.0,49.0,0.44,0.0,0.6805555555555556,1,0,0,1
1,0.0,18,1,99,321,295,0,instafake,5.7745515455444085,5.69035945432406,4.605170185988092,3.21,0.9161490683229814,0.16045380875202594,0.520259319286872,0,0,0,0
1,0.0,42,0,2,156,199,0,instafake,5.056245805348308,5.298317366548036,1.0986122886681098,52.0,1.267515923566879,0.0056179775280898875,0.43820224719101125,0,0,0,1
1,0.0,0,1,0,13,77,0,ifsg,2.6390573296152584,4.356708826689592,0.0,13.0,5.5,0.0,0.14285714285714285,1,0,0,2
1,0.0,0,0,420,361853,583,0,ifsg,12.798996094537445,6.369900982828227,6.042632833682381,859.5083135391924,0.0016111470372028498,0.0011588220849416588,0.9983886854818906,0,0,1,0
1,0.0,10,0,5,80,4839,1,instafake,4.394449154672439,8.484669999710677,1.791759469228055,13.333333333333334,59.74074074074074,0.0010162601626016261,0.016260162601626018,0,1,0,2
1,0.58,6,1,1,34,44,1,ifsg,3.5553480614894135,3.8066624897703196,0.6931471805599453,17.0,1.2571428571428571,0.012658227848101266,0.43037974683544306,0,0,0,1
0,0.0,0,0,0,2346,7272,1,ifsg,7.760893195851024,8.89192414015454,0.0,2346.0,3.0984235193864507,0.0,0.2438922964965173,1,1,1,3
1,0.0,43,1,69,387,382,0,instafake,5.961005339623274,5.948034989180646,4.248495242049359,5.5285714285714285,0.9845360824742269,0.08961038961038961,0.5025974025974026,0,0,0,0
1,0.0,52,1,68,670,547,0,instafake,6.508769136971682,6.306275286948016,4.23410650459726,9.710144927536232,0.8152011922503726,0.05582922824302135,0.5500821018062397,0,0,0,0
1,0.0,64,0,15,428,333,0,ifsg,6.061456918928017,5.811140992976701,2.772588722239781,26.75,0.7762237762237763,0.01968503937007874,0.5616797900262467,0,0,0,0
0,0.31,0,1,0,138,99,1,ifsg,4.9344739331306915,4.605170185988092,0.0,138.0,0.7122302158273381,0.0,0.5798319327731093,1,0,0,1
1,0.22,63,1,46,464,367,0,ifsg,6.142037405587356,5.908082938168931,3.8501476017100584,9.872340425531915,0.789247311827957,0.055288461538461536,0.5576923076923077,0,0,0,0
1,0.0,0,0,123,1801,1029,0,instafake,7.496652438168283,6.937314081223682,4.820281565605037,14.524193548387096,0.5710321864594895,0.04344754503708937,0.6361709643235606,0,0,1,0
1,0.0,0,1,61,349,420,0,instafake,5.857933154483459,6.042632833682381,4.127134385045092,5.629032258064516,1.2,0.07922077922077922,0.45324675324675323,0,0,0,1
1,0.0,0,1,13,559,674,0,instafake,6.327936783729195,6.51471269087253,2.6390573296152584,39.92857142857143,1.2035714285714285,0.01053484602917342,0.4529983792544571,0,0,0,1
1,0.0,26,1,2,335,353,0,instafake,5.817111159963204,5.869296913133774,1.0986122886681098,111.66666666666667,1.0505952380952381,0.002902757619738752,0.4862119013062409,0,0,0,1
1,0.0,9,0,72,153,367,0,instafake,5.0369526024136295,5.908082938168931,4.290459441148391,2.095890410958904,2.383116883116883,0.1381957773512476,0.29366602687140114,0,0,0,1
1,0.0,42,0,31,584,669,0,instafake,6.371611847231857,6.507277712385012,3.4657359027997265,18.25,1.1435897435897435,0.024720893141945772,0.46570972886762363,0,0,0,1
1,0.22,133,0,396,881,375,0,ifsg,6.782192056006791,5.929589143389895,5.983936280687191,2.2191435768261965,0.42517006802721086,0.315035799522673,0.7008750994431185,0,0,0,0
1,0.0,49,1,128,227,342,0,instafake,5.429345628954441,5.8377304471659395,4.859812404361672,1.7596899224806202,1.5,0.22456140350877193,0.39824561403508774,0,0,0,1
1,0.0,0,1,104,416,460,0,instafake,6.0330862217988015,6.133398042996649,4.653960350157523,3.961904761904762,1.1031175059952039,0.11858608893956671,0.47434435575826683,0,0,0,1
1,0.0,51,1,11,384,219,0,instafake,5.953243334287785,5.393627546352362,2.4849066497880004,32.0,0.5688311688311688,0.018211920529801324,0.6357615894039735,0,0,0,0
1,0.0,0,1,9,0,753,1,instafake,0.0,6.625392368007956,2.302585092994046,0.0,753.0,0.011936339522546418,0.0,0,0,0,1
1,0.0,13,1,0,228,806,0,instafake,5.43372200355424,6.693323668269949,0.0,228.0,3.519650655021834,0.0,0.22028985507246376,1,0,0,2
0,0.0,0,0,0,15,1,1,ifsg,2.772588722239781,0.6931471805599453,0.0,15.0,0.0625,0.0,0.8823529411764706,1,0,0,1
1,0.0,0,1,82,200,304,0,instafake,5.303304908059076,5.720311776607412,4.418840607796598,2.4096385542168677,1.5124378109452736,0.16237623762376238,0.39603960396039606,0,0,0,1
1,0.0,0,0,13,313,280,0,instafake,5.749392985908253,5.638354669333745,2.6390573296152584,22.357142857142858,0.89171974522293,0.021885521885521887,0.5269360269360269,0,0,0,0
1,0.0,3,0,12,108,97,0,ifsg,4.6913478822291435,4.584967478670572,2.5649493574615367,8.307692307692308,0.8899082568807339,0.05825242718446602,0.5242718446601942,0,0,0,0
1,0.0,0,0,60,557,703,0,instafake,6.324358962381311,6.556778356158042,4.110873864173311,9.131147540983607,1.2598566308243728,0.047581284694686754,0.4417129262490087,0,0,0,1
1,0.0,0,0,39,221,224,0,instafake,5.402677381872279,5.41610040220442,3.6888794541139363,5.525,1.009009009009009,0.08744394618834081,0.49551569506726456,0,0,0,1
1,0.0,14,0,5,186,217,0,instafake,5.231108616854587,5.384495062789089,1.791759469228055,31.0,1.160427807486631,0.012376237623762377,0.4603960396039604,0,0,0,1
1,0.0,0,1,227,719,1107,0,instafake,6.579251212010101,7.010311867307229,5.429345628954441,3.1535087719298245,1.5375,0.12424740010946908,0.3935413245758073,0,0,0,1
1,0.0,139,1,12,611,412,0,instafake,6.416732282512326,6.023447592961033,2.5649493574615367,47.0,0.673202614379085,0.01171875,0.5966796875,0,0,0,0
1,0.0,11,1,114,682,762,0,instafake,6.52649485957079,6.637258031284457,4.74493212836325,5.930434782608696,1.115666178623719,0.07889273356401384,0.47197231833910036,0,0,0,1
1,0.0,82,1,319,328,668,0,ifsg,5.796057750765372,6.505784060128229,5.768320995793772,1.025,2.0303951367781155,0.31995987963891676,0.32898696088264795,0,0,0,1
1,0.0,33,1,154,508,723,0,instafake,6.2324480165505225,6.584791392385716,5.043425116919247,3.2774193548387096,1.4204322200392927,0.125,0.41233766233766234,0,0,0,1
1,0.0,76,0,40,377,539,0,instafake,5.934894195619588,6.29156913955832,3.713572066704308,9.195121951219512,1.4259259259259258,0.04362050163576881,0.411123227917121,0,0,0,1
1,0.0,25,1,23,404,392,0,instafake,6.003887067106539,5.973809611869261,3.1780538303479458,16.833333333333332,0.9679012345679012,0.028858218318695106,0.506900878293601,0,0,0,0
1,0.0,98,0,4,59,111,0,ifsg,4.0943445622221,4.718498871295094,1.6094379124341003,11.8,1.85,0.023391812865497075,0.34502923976608185,0,0,0,1
1,0.0,0,1,19,354,455,0,instafake,5.872117789475416,6.1224928095143865,2.995732273553991,17.7,1.2816901408450705,0.02345679012345679,0.43703703703703706,0,0,0,1
1,0.0,7,0,5,406,408,0,ifsg,6.008813185442595,6.013715156042802,1.791759469228055,67.66666666666667,1.0024570024570025,0.006134969325153374,0.498159509202454,0,0,0,1
0,0.0,0,1,0,477,474,0,instafake,6.169610732491456,6.163314804034641,0.0,477.0,0.9916317991631799,0.0,0.5010504201680672,1,0,0,1
0,0.0,0,0,0,49,58,1,ifsg,3.912023005428146,4.07753744390572,0.0,49.0,1.16,0.0,0.4537037037037037,1,0,0,2
1,0.0,123,1,126,87,399,0,ifsg,4.477336814478207,5.991464547107982,4.844187086458591,0.6850393700787402,4.534090909090909,0.2587268993839836,0.17864476386036962,0,0,0,1
1,0.0,0,1,0,129,152,0,instafake,4.867534450455582,5.030437921392435,0.0,129.0,1.1692307692307693,0.0,0.4574468085106383,1,0,0,2
1,0.0,0,1,27,196,207,0,instafake,5.2832037287379885,5.337538079701318,3.332204510175204,7.0,1.0507614213197969,0.06683168316831684,0.48514851485148514,0,0,0,1
1,0.0,143,1,273,14890,7369,0,ifsg,9.608512282590205,8.905172985183382,5.6131281063880705,54.34306569343066,0.49486266872607615,0.012264150943396227,0.6689128481581311,0,1,1,1
1,0.0,28,1,106,494,998,0,ifsg,6.20455776256869,6.906754778648554,4.672828834461906,4.616822429906542,2.0161616161616163,0.0709979906229069,0.33087742799732084,0,0,0,1
1,0.2,0,0,1,32,4,1,instafake,3.4965075614664802,1.6094379124341003,0.6931471805599453,16.0,0.12121212121212122,0.02702702702702703,0.8648648648648649,0,0,0,0
1,0.0,0,1,36,582,623,0,instafake,6.368187186350492,6.436150368369428,3.6109179126442243,15.72972972972973,1.0686106346483706,0.029850746268656716,0.48258706467661694,0,0,0,1
1,0.0,10,1,52,209,257,0,instafake,5.3471075307174685,5.552959584921617,3.970291913552122,3.943396226415094,1.223809523809524,0.11134903640256959,0.4475374732334047,0,0,0,1
1,0.0,10,0,0,36,315,0,instafake,3.6109179126442243,5.755742213586912,0.0,36.0,8.513513513513514,0.0,0.10227272727272728,1,0,0,2
1,0.0,64,1,36,907,927,0,instafake,6.811244378601294,6.833031732786201,3.6109179126442243,24.513513513513512,1.0209251101321586,0.019618528610354225,0.4942779291553134,0,0,0,1
1,0.0,93,0,2,234,658,0,instafake,5.459585514144159,6.490723534502507,1.0986122886681098,78.0,2.8,0.0022396416573348264,0.2620380739081747,0,0,0,1
1,0.1428571428571428,8,1,15,294,386,0,instafake,5.68697535633982,5.958424693029782,2.772588722239781,18.375,1.3084745762711865,0.022026431718061675,0.43171806167400884,0,0,0,1
1,0.0,0,0,88,586,779,0,instafake,6.375024819828097,6.659293919683638,4.48863636973214,6.584269662921348,1.3270868824531517,0.06442166910688141,0.4289897510980966,0,0,0,1
1,0.0,30,1,52,523,396,0,instafake,6.261491684321042,5.983936280687191,3.970291913552122,9.867924528301886,0.7557251908396947,0.05652173913043478,0.5684782608695652,0,0,0,0
1,0.2352941176470588,23,0,1,49,2499,1,instafake,3.912023005428146,7.824046010856292,0.6931471805599453,24.5,49.98,0.00039231071008238524,0.01922322479403688,0,1,0,2
0,0.0,0,0,9,589,2980,1,ifsg,6.380122536899765,8.000014093678072,2.302585092994046,58.9,5.0508474576271185,0.0025210084033613447,0.1649859943977591,0,1,0,2
1,0.0,0,1,4,473,794,0,instafake,6.161207321695077,6.678342114654332,1.6094379124341003,94.6,1.6751054852320675,0.0031545741324921135,0.37302839116719244,0,0,0,1
1,0.0,139,0,216,522,856,0,instafake,6.259581464064923,6.75343791859778,5.37989735354046,2.4055299539170507,1.6367112810707456,0.15663524292965916,0.378535170413343,0,0,0,1
1,0.0,133,0,284,1087,922,0,instafake,6.992096427415888,6.827629234502852,5.652489180268651,3.814035087719298,0.8474264705882353,0.14129353233830846,0.5407960199004975,0,0,1,0
0,0.0,0,0,0,115,230,1,ifsg,4.7535901911063645,5.442417710521793,0.0,115.0,1.9827586206896552,0.0,0.33236994219653176,1,0,0,2
1,0.44,0,1,84,106,171,1,ifsg,4.672828834461906,5.147494476813453,4.442651256490317,1.2470588235294118,1.5981308411214954,0.302158273381295,0.381294964028777,0,0,0,1
0,0.5,0,1,141,4,279,1,ifsg,1.6094379124341003,5.634789603169249,4.955827057601261,0.028169014084507043,55.8,0.4964788732394366,0.014084507042253521,0,0,0,1
1,0.0,19,1,31,633,661,0,instafake,6.452048954437226,6.495265555937008,3.4657359027997265,19.78125,1.0425867507886435,0.023938223938223938,0.4888030888030888,0,0,0,1
1,0.0,43,1,15,342,371,0,instafake,5.8377304471659395,5.918893854273146,2.772588722239781,21.375,1.0816326530612246,0.02100840336134454,0.4789915966386555,0,0,0,1
0,0.4444444444444444,24,1,0,11,344,1,instafake,2.4849066497880004,5.84354441703136,0.0,11.0,28.666666666666668,0.0,0.03089887640449438,1,0,0,2
1,0.0,0,1,12,104,120,0,instafake,4.653960350157523,4.795790545596741,2.5649493574615367,8.0,1.1428571428571428,0.05333333333333334,0.4622222222222222,0,0,0,1
0,0.0,6,0,1,50,32,1,ifsg,3.9318256327243257,3.4965075614664802,0.6931471805599453,25.0,0.6274509803921569,0.012048192771084338,0.6024096385542169,0,0,0,0
1,0.0,25,1,26,432,410,0,instafake,6.07073772800249,6.018593214496234,3.295836866004329,16.0,0.9468822170900693,0.03084223013048636,0.5124555160142349,0,0,0,0
1,0.0,63,1,807,3140,496,0,instafake,8.052296499538647,6.208590026096629,6.694562058521095,3.886138613861386,0.15791149315504616,0.22188616992026394,0.8633489139400605,0,0,1,0
1,0.88,0,0,3,57,22,1,ifsg,4.060443010546419,3.1354942159291497,1.3862943611198906,14.25,0.3793103448275862,0.0375,0.7125,0,0,0,0
1,0.0,14,0,228,1257,857,0,instafake,7.1372784372603855,6.754604099487962,5.43372200355424,5.489082969432315,0.6812400635930048,0.10780141843971631,0.5943262411347517,0,0,1,0
1,0.0,27,1,102,404,408,0,instafake,6.003887067106539,6.013715156042802,4.634728988229636,3.9223300970873787,1.0074074074074073,0.12546125461254612,0.4969249692496925,0,0,0,1
1,0.0,41,1,111,367,416,0,instafake,5.908082938168931,6.0330862217988015,4.718498871295094,3.2767857142857144,1.1304347826086956,0.14158163265306123,0.46811224489795916,0,0,0,1
1,0.0,25,1,52,298,555,0,ifsg,5.700443573390687,6.320768294250582,3.970291913552122,5.622641509433962,1.8561872909698998,0.06088992974238876,0.34894613583138173,0,0,0,1
1,0.14,0,1,18,318,523,0,ifsg,5.765191102784844,6.261491684321042,2.9444389791664403,16.736842105263158,1.6394984326018809,0.021377672209026127,0.37767220902612825,0,0,0,1
1,0.0,0,1,36,293,259,0,instafake,5.683579767338681,5.560681631015528,3.6109179126442243,7.918918918918919,0.8809523809523809,0.0650994575045208,0.5298372513562387,0,0,0,0
