text,category,label,source
Do food inspectors need to wear any protective equipment?,health_misinformation,0,CoAID_Claim
Senate Democrats have never held up a Supreme Court nomination.,political_propaganda,0,LIAR_train
"When Chuck Schumer and Marco Rubio tried to push amnesty, it was Ted Cruz who stopped them.",political_propaganda,1,LIAR_train
"Perdue mismanaged Pillowtex, and nearly 8,000 people got laid off.",political_propaganda,1,LIAR_train
The Department of Homeland Security (DHS) plans to mobilize the National Guard to enforce a nationwide 14-day quarantine.. see more of celestine kennels on facebook,health_misinformation,1,CoAID_News
"Rick Scott ""was forced to resign as the head of a company that pled guilty to massive amounts of systematic fraud, including 14 felonies, leading to a historic $1.7 billion fine.""",political_propaganda,0,LIAR_train
"Yes, this would be the same congressman (Rep. Pete Hoekstra) who last year Tweeted the whereabouts of a top-secret mission to Iraq.",political_propaganda,1,LIAR_train
"If you took every penny of the 1 percent, including their dog, you wouldnt even begin to balance the budget.",political_propaganda,1,LIAR_train
Says Scott Walkers bad budget includes: No weekend for workers.,political_propaganda,1,LIAR_train
The common cold is the only type of coronavirus,health_misinformation,1,CoAID_News
The health care numbers are going up.,political_propaganda,1,LIAR_train
"70 percent of the people who voted on June 5, 2012, just didnt feel comfortable with the recall of the governor, weakening any idea that Wisconsin is fully behind this Walker agenda.",political_propaganda,0,LIAR_train
Except theres a chick with huge boobs.,financial_scam,0,SMSSpam
There is no evidence that poor people abuse drugs more frequently than any other socio-economic group.,political_propaganda,1,LIAR_train
Says Newt Gingrich supports amnesty for illegal immigrants.,political_propaganda,0,LIAR_train
Virginia Democrats recently enforced voter ID rules that were considerably more stringent than those contained in the state law they denounce.,political_propaganda,0,LIAR_train
"Mayo Clinic’s COVID-19 tracking tool provides latest local data, expert guidance",health_misinformation,0,CoAID_News
Holidays Can Be a Fright for Kids With Food Allergies. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
Says Barack Obama is getting his nominees confirmed faster than President (George W.) Bush was at the same time in his second term.,political_propaganda,1,LIAR_train
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,financial_scam,1,SMSSpam
COVID-19 case numbers in the U.S. are inflated due to the high sensitivity of the RT-PCR diagnostic test. man who reads nothing at all is better educated than man who reads nothing but newspapers. thomas jefferson editors note after review we are retracting this article. in light of interpretation of this new york times article by health feedback article has been ruled as false misleading. we regret convenience to our readers. new york times just reported something incredible. you know those standard pcr tests for covid-19 virus that everybody in america ha,health_misinformation,1,CoAID_News
When will COVID-19 vaccines be ready for distribution?,health_misinformation,0,CoAID_Claim
"The IRS is going to be in charge of a huge national database on health care that will include Americans personal, intimate, most close-to-the-vest-secrets.",political_propaganda,1,LIAR_train
"The U.S. deficit ""increases at $3 million per second.""",political_propaganda,1,LIAR_valid
Job Loss Anxiety Could Be a Side Effect of COVID-19. Here Are Ways to Cope. experts say exercise meditation and generally taking care of yourself are ways to cope with the anxiety of job loss during covid-19. getty images u.s. job losses are accumulating at a staggering rate and an economic rebound is likely some time away. if you re stressed about employment experts advise differentiating between productive and unproductive thoughts. practicing meditation mindfulness breathing exercises and yoga can help. its important to monitor not just yourself but ot,health_misinformation,0,CoAID_News
Says President Barack Obama revealed in his State of the Union address that he now is against earmarks.,political_propaganda,0,LIAR_train
Ok lor wat time ü finish?,financial_scam,0,SMSSpam
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",financial_scam,0,SMSSpam
I have to take exam with in march 3,financial_scam,0,SMSSpam
"The Buffett rule raises virtually no money, maybe a day and a half of our borrowing per year.",political_propaganda,0,LIAR_train
"In the month of January, Canada created more new jobs than we did.",political_propaganda,0,LIAR_valid
"President Donald Trump tweeted, ÒCoronavirus vaccine from Israel! Stock market up! Economy even stronger now! Besides US, Israel best at inventions",health_misinformation,1,CoAID_News
Oh wow thats gay. Will firmware update help,financial_scam,0,SMSSpam
If You mean the website. Yes.,financial_scam,0,SMSSpam
"I had previously said that NATO was obsolete because it failed to deal adequately with terrorism. Since my comments, they have changed their policy and now have a new division focused on terror threats.",political_propaganda,1,LIAR_train
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,financial_scam,1,SMSSpam
Antiviral remdesivir prevents disease progression in monkeys with COVID-19. study supports clinical testing under way across u.s. early treatment with the experimental antiviral drug remdesivir significantly reduced clinical disease and damage to the lungs of rhesus macaques infected with sars cov-2 the coronavirus that causes covid-19 according to national institutes of health scientists. the study was designed to follow dosing and treatment procedures used for hospitalized covid-19 patients being administered remdesivir in a large multi center clinical trial led,health_misinformation,0,CoAID_News
"You are prohibited from walking into the Capitol with a gun, but you can go after the County Commission or the School Board.",political_propaganda,1,LIAR_train
